2023-04-23 09:54:15 , udn , 竹縣推YouBike前半小時免費 全中運民眾可到竹北漫遊 , https://udn.com/news/story/7324/7117098?from=udn-ch1_breaknews-1-0-news
2023-04-23 09:54:26 , udn , 睽違50年，新竹縣再度舉辦全中運，超過2萬名運動員參加比賽，縣府交通旅遊處長戴志君說，即日起到5月底為止，全縣YouBi... , https://udn.com/news/story/7324/7117098?from=udn-ch1_breaknews-1-0-news
2023-04-23 09:54:46 , udn , 大甲媽遶境一定有「報馬仔」 21項穿著打扮有民俗意義 , https://udn.com/news/story/7325/7117097?from=udn-ch1_breaknews-1-0-news
2023-04-23 09:54:57 , udn , 台中大甲鎮瀾宮媽祖在21日深夜起駕出巡遶境，而媽祖遶境期間，一定有「報馬仔」角色，沿途敲鑼，告知民眾遶境隊伍即將抵達，命... , https://udn.com/news/story/7325/7117097?from=udn-ch1_breaknews-1-0-news
2023-04-23 09:57:16 , udn , MLB／藤浪晉太郎2.1局失8分又爆了 球迷好想發機票 , https://udn.com/news/story/6999/7117103?from=udn-ch1_breaknews-1-0-news
2023-04-23 09:57:27 , udn , 運動家隊日籍投手藤浪晉太郎持續災難般的演出，今天面對遊騎兵隊先發2.1局狂失8分，防禦率已經膨脹到14.40，場場離譜的... , https://udn.com/news/story/6999/7117103?from=udn-ch1_breaknews-1-0-news
2023-04-23 09:57:47 , udn , 壽山獼猴很恰 動物園推6招 獼猴不FOLLOW , https://udn.com/news/story/7327/7117102?from=udn-ch1_breaknews-1-0-news
2023-04-23 09:57:58 , udn , 高雄市壽山動物園坐落於自然生態的壽山，40多年來與野生動物共存，最常見的就是台灣獼猴。為讓動物園遊客更了解如何與野生獼猴... , https://udn.com/news/story/7327/7117102?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:04:22 , udn , 菲律賓總統：台灣問題是中國內政 將恪守一中政策 , https://udn.com/news/story/7331/7117093?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:09:15 , udn , 電子廢棄物環境傷害大 聖功女中鹿角菜膠研製拿科學競賽特優 , https://udn.com/news/story/6885/7117112?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:09:25 , udn , 台南市聖功女中學生參加全國高中第5分區科學競賽， 學生羅珮慈、張閔涵、曾毓晴以「銀離子對於生物性電阻式記憶體影響之研究」... , https://udn.com/news/story/6885/7117112?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:09:46 , udn , 木耳熱量低有飽足感 專家教你挑選撇步 , https://udn.com/news/story/7266/7117110?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:09:56 , udn , 木耳可以入菜或做成甜品，營養豐富。「鮮享農YA - 農糧署」臉書粉專說，吃木耳讓人有飽足感，又熱量低。具有Q彈及黏稠口感... , https://udn.com/news/story/7266/7117110?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:10:17 , udn , MLB／藤浪晉太郎2.1局失8分又爆了 球迷「以為是重播」好想發機票 , https://udn.com/news/story/6999/7117103?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:12:50 , udn , NBA／杜蘭特與布克合砍61分 太陽輕取快艇搶先聽牌 , https://udn.com/news/story/7002/7117080?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:30:17 , udn , 恐怖指數曾達鬼屋等級 竹市西大路地下道整修又遭塗鴉 , https://udn.com/news/story/7324/7117134?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:30:27 , udn , 新竹市西大路地下道是市區進入竹科園區寶山路的主要道路之一，因啟用43年不曾大規模翻修，整體老舊，汽車道旁牆壁曾斑駁還長出... , https://udn.com/news/story/7324/7117134?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:30:48 , udn , 拜票、掃街、站路口 民進黨3基市議員 拚初選民調出線 , https://udn.com/news/story/7328/7117132?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:30:58 , udn , 民進黨籍基隆市立委蔡適應不競選連任，3名同黨市議員張之豪、鄭文婷和張秉鈞表態接棒。3人近期各自跑攤、站路口，或請當內具高... , https://udn.com/news/story/7328/7117132?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:31:19 , udn , 重案追緝令／女學生在家遭性侵殺害 凶嫌布置成強盜侵入稱電視教的 , https://udn.com/news/story/7266/7113473?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:31:29 , udn , 新北市25年前發生一起高職女學生在住家遭人性侵後殺害，凶嫌將屋內翻箱倒櫃故布疑陣，還帶走1000元，將現場布置成強盜侵入住宅再性侵殺人，企圖誤導警方辦案方向，但凶嫌萬萬沒想到，當時拿來作案用的凶器，竟讓他因此露餡，在現場留下關鍵證據，逃不到一個月就栽在警方手中。 , https://udn.com/news/story/7266/7113473?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:31:50 , udn , 立委批林右昌換位置就換腦袋 愧對民進黨推動公投價值 , https://udn.com/news/story/6656/7117129?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:32:00 , udn , 有關行政院近日發函撤銷基隆護海公投，民眾黨立委邱臣遠今天說，中央政府必須詳盡說明該案違憲與違背中央法規的內容及理由，而內... , https://udn.com/news/story/6656/7117129?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:32:21 , udn , 海風捎來家的記憶 淺堤唱出屬於高雄的歌 , https://udn.com/news/story/7327/7117037?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:32:31 , udn , 過去被視為海港工業城市的高雄，音樂產業少被看見。如今海上吹起南風，浪花捲起音符，來自高雄的樂團─淺堤，以清新嗓音搭配慵懶曲調... , https://udn.com/news/story/7327/7117037?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:36:16 , udn , 國道2號橋下設社區關懷據點 老人共餐不能用明火社區反映不便 , https://udn.com/news/story/7324/7117139?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:36:26 , udn , 桃園八德區國道2號橋下設置多處里民集會所，長期作為社區關懷據點，並提供老人共餐服務，但近期獲高公局通知不得使用明火，導致... , https://udn.com/news/story/7324/7117139?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:36:47 , udn , 伊斯坦堡迎開齋節 民眾心繫災區赴清真寺祈福 , https://udn.com/news/story/6812/7117041?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:36:57 , udn , 土耳其為期3天的開齋節21日開始，在這個首重情誼及團聚的假日，民眾除了按往例返鄉、野餐、購物分送糖果給兒童外，也赴清真寺... , https://udn.com/news/story/6812/7117041?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:39:50 , udn , MLB／世界地球日最佳代言人 大聯盟剪輯大谷16秒撿垃圾特輯 , https://udn.com/news/story/6999/7117114?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:40:01 , udn , 今天是美國時間4月22日，也是世界地球日，大聯盟官方社群網站配合今天的日子，應景剪輯了大谷翔平的撿垃圾特輯，呼籲球迷和大... , https://udn.com/news/story/6999/7117114?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:40:21 , udn , MLB／張育成2分砲追不上失分 紅襪1分差輸釀酒人 , https://udn.com/news/story/6999/7117113?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:40:32 , udn , 台灣好手張育成今天與陣中球星狄佛斯（Rafael Devers）攜手開轟，只不過2發2分砲仍補不起失分缺口，紅襪隊最終以... , https://udn.com/news/story/6999/7117113?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:41:53 , udn , 薩摩耶做淋巴結觸診「以為獸醫在擼牠」露超天使傻萌甜笑：這人手法不錯欸！ , https://udn.com/news/story/7470/7116351?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:42:04 , udn , 大多數毛小孩到獸醫院時，可能會因為環境陌生以及有不適的經驗，通常會表現出害怕警戒的樣子，而有隻薩摩耶犬看獸醫時，仍是展現了「微笑天使」的魅力。 , https://udn.com/news/story/7470/7116351?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:42:24 , udn , 男子幫卡鐵網天鵝寶寶解圍 反遭鵝媽「出翅狠揍」好無奈：我在救你小孩啦！ , https://udn.com/news/story/7470/7114410?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:42:35 , udn , 近日在推特有網友分享一段影片，是隻天鵝寶寶卡在鐵網上動彈不得，一名男子想要幫忙小寶寶脫困，卻被天鵝媽媽認為來者不善，慘遭一頓痛打。 , https://udn.com/news/story/7470/7114410?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:42:55 , udn , 當電梯禮貌乘客好辛苦！拉拉被封印在角落「擠成肉餅」眼神死：當狗好難... , https://udn.com/news/story/7470/7108778?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:43:06 , udn , 養寵物的人帶毛小孩出門時，通常會留心牠們的一舉一動，因此除了繫上牽繩之外，搭乘交通工具或是電梯時，也會注意不讓牠們去打擾到其他乘客。而在微博就有網友分享一段影片，是狗狗搭電梯時被主人牢牢牽制在身邊。 , https://udn.com/news/story/7470/7108778?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:51:17 , udn , MiLB／鄧愷威找回控球4局8K無失分 鄭宗哲敲雙安 , https://udn.com/news/story/6999/7117148?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:51:27 , udn , 巨人隊2A台灣投手鄧愷威本季第3次登板找回控球，先發面對老虎隊2A，4局投出8次三振，沒有保送、沒有失分，最快球速來到9... , https://udn.com/news/story/6999/7117148?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:51:48 , udn , 世界最美建築物 杜拜「未來博物館」奏一曲人文和科技如詩交響曲 , https://udn.com/news/story/7266/7117092?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:51:58 , udn , 這座2022年2月22日開幕，籌備7年並斥資1億3600萬美元打造的「未來博物館 Museum of the Future」，目前拿下世界最美建築物的美稱。 , https://udn.com/news/story/7266/7117092?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:52:19 , udn , 加拿大政府和大眾汽車 將投資超過148億美元建設電池超級工廠 , https://udn.com/news/story/6811/7116972?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:52:29 , udn , 集微網消息，路透社報導稱，加拿大聯邦政府和大眾汽車本周五聯合承諾在安大略省聖托馬斯投資超過200億加元（148億美元）的電池超級工廠，這是該國電動汽車供應鏈中迄今為止最大的單一投資。 , https://udn.com/news/story/6811/7116972?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:52:50 , udn , 星巴克「買一送一」又來了！只有一天、趕快揪喝 , https://udn.com/news/story/7270/7117141?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:53:00 , udn , 星巴克「買一送一」又來了！星巴克4月份大放送，繼4月6日開工日、10日、17日祭出「買一送一」優惠後，再度宣布於4月24... , https://udn.com/news/story/7270/7117141?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:54:14 , udn , 復育掩埋場變身綠能丘 大社旗山掩埋場去年發電192萬度 , https://udn.com/news/story/7327/7117158?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:54:25 , udn , 高雄市環保局在大社、旗山掩埋場閒置土地，設置太陽光電系統，111年發電量達192萬度，今年截至2月底已發電30萬度。環保... , https://udn.com/news/story/7327/7117158?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:54:46 , udn , 每天桃園台北通勤3小時！她1理由狠不下心離職 上班族羨慕了 , https://udn.com/news/story/120912/7117128?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:54:56 , udn , 許多上班族的夢想工作就是「錢多、事少、離家近」，日前一名女網友在網路上發文，提到自己目前年薪大概60萬，工作氛圍也相當好，但就是每天要來回通勤3小時，因此很苦惱是否要換工作，而貼文曝光後也掀起討論。 , https://udn.com/news/story/120912/7117128?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:55:17 , udn , 生病了，為什麼不願意好好休息？ , https://udn.com/news/story/121484/7115724?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:55:27 , udn , 第一次生大病的經驗，是大學時期過度打工、忽略身體需要休息，加上精神壓力，最後罹患了顳顎關節炎。經過一年多的治療，我的嘴巴終於恢復到常人開闔的狀態，只是每天晚上睡前還需要含著一塊咬合板，護住我的關節免於過度磨損。 , https://udn.com/news/story/121484/7115724?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:55:48 , udn , 驚！社區管委會連外送車都要收過路費 挨轟急收回政策 , https://udn.com/news/story/7324/7117157?from=udn-ch1_breaknews-1-0-news
2023-04-23 10:55:58 , udn , 新竹縣一處社區管委會公告，擬自5月1日起，foodpanda和Uber送餐車可持行車執照到管理中心登記，年繳150元管理... , https://udn.com/news/story/7324/7117157?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:00:16 , udn , 王定宇諷大陸駐法大使盧沙野發言亂七八糟 , https://udn.com/news/story/6656/7117161?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:00:27 , udn , 民進黨立委王定宇今天說，中國大陸駐法大使盧沙野盧沙野的發言，真的是又盧又沙又野，恰如其分地代表中華人民共和國的形象。 , https://udn.com/news/story/6656/7117161?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:00:47 , udn , MLB／阿羅薩雷納兩分砲助威 光芒破開季連續全壘打場次紀錄 , https://udn.com/news/story/6999/7117142?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:00:58 , udn , 光芒隊野手阿羅薩雷納（Randy Arozarena）今天不僅包辦全隊四分打點，成為球隊擊敗白襪隊致勝功臣，更幫助球隊打破開季連續場次全壘打紀錄。

一局下，面對白襪先發投手希斯（Dylan Ce , https://udn.com/news/story/6999/7117142?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:06:15 , udn , 傻眼！台鐵莒光號旅客座位上點檀香 警：已觸法可拒載 , https://udn.com/news/story/7320/7117190?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:06:26 , udn , 台鐵707車次莒光號昨天下午2時7分許，從新左營站到台東的列車上，有一名男性旅客在座位上燃香，後方乘客一度以為前方座位冒... , https://udn.com/news/story/7320/7117190?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:06:47 , udn , 中華、玄奘大學校園徵才博覽會接力登場 釋4千職缺 , https://udn.com/news/story/7324/7117184?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:06:57 , udn , 為協助學生畢業後順利就業，新竹市今年第4及第5場校園徵才博覽會，將於25日由中華大學及26日由玄奘大學接力登場，參與企業... , https://udn.com/news/story/7324/7117184?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:07:18 , udn , 嘉義市深夜火燒車成廢鐵 夫妻及時脫困 , https://udn.com/news/story/7320/7117178?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:07:28 , udn , 嘉義市世賢路昨天深夜傳火燒車，有對夫妻開著休旅車返家途中，突然發生火燒車，夫妻倆緊急下車並聯絡消防隊及時撲滅火勢，但車輛... , https://udn.com/news/story/7320/7117178?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:07:49 , udn , NBA／莫蘭特獲准先發出賽 第三戰作客洛城力戰湖人 , https://udn.com/news/story/7002/7117159?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:07:59 , udn , 灰熊與湖人的系列賽第三戰將來到洛杉磯舉行，前一戰因傷缺席比賽的莫蘭特（Ja Morant）此役重新回到球場，爭取在客場取得系列賽領先。

先前有消息指出，首戰傷到右手的莫蘭特將在賽前決定是否出場， , https://udn.com/news/story/7002/7117159?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:08:20 , udn , 王定宇諷大陸駐法大使盧沙野 發言亂七八糟 , https://udn.com/news/story/6656/7117161?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:12:15 , udn , 尹錫悅涉台發言 引爆中韓外交摩擦持續升溫 , https://udn.com/news/story/7331/7117197?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:12:25 , udn , 南韓總統尹錫悅日前針對台海局勢的談話，引發中韓兩國外交摩擦持續升溫。大陸外交部官網23日發布新聞稿稱，大陸外交部副部長孫... , https://udn.com/news/story/7331/7117197?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:12:46 , udn , 賴清德談棄醫從政：國民黨的國家認同就像「精神分裂」 , https://udn.com/news/story/6656/7117196?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:12:56 , udn , 副總統賴清德將角逐2024大選，他今赴北醫大，在台灣腎臟醫學會春季學術演講會以「我的斜槓人生」為題演講，分享自己棄醫從政... , https://udn.com/news/story/6656/7117196?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:13:17 , udn , 台南學甲清潔隊員拾獲絕版鈔票 拾金不昧報警傳佳話 , https://udn.com/news/story/7326/7117195?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:13:27 , udn , 台南市政府環保局學甲區清潔隊員賴啟豪與陳福成，昨執行清運大型家具時，發現已絕版的100元、50元鈔票及金飾品一批，市價約... , https://udn.com/news/story/7326/7117195?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:24:16 , udn , 誰薪水小偷？ 徐巧芯嗆許淑華邏輯死亡：進國會成黨意立委 , https://udn.com/news/story/123475/7117214?from=udn-ch1_breaknews-1-0-news
2023-04-23 11:24:27 , udn , 國民黨信義南松山初選結果昨出爐，議員徐巧芯將代表國民黨挑戰民進黨議員許淑華，徐昨天初選勝出第一個選戰起手式，就是公布許淑... , https://udn.com/news/story/123475/7117214?from=udn-ch1_breaknews-1-0-news
